sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,51.0,6,3,3,2
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,19.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,34.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,19.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,39.6,4,2,2,2
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,9.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.6,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,58.8,6,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,18.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,17.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,19.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,63.5,7,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,35.6,4,3,3,3
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,19.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,118.8,12,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,27.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,17.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华南,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,18.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒9°P瓶装620ml,8.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,37.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,17.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,19.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,147.0,7,4,4,4
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,19.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,60.0,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,39.6,2,2,2,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,59.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,20.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,19.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,19.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,25.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,永辉,连锁超市,永辉超市,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,33.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装,乌苏秘酿精酿啤酒1L罐装,72.0,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,乌苏秘酿1L瓶装6箱装,乌苏秘酿6罐/箱,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,34.0,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,8.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,8.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,34.0,4,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,27.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,8.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,6.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,19.5,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,8.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,8.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,17.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,13.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,26.7,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏啤酒天山原酿500ml罐,乌苏啤酒天山原酿500ml听装,7.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,乌苏啤酒天山原酿500ml*12罐箱装,乌苏啤酒天山原酿500ml*12罐箱装,76.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,34.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,XJ,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,39.4,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,36.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,39.4,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,54.0,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,108.0,6,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.7,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,33.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.7,3,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.7,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,59.1,3,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,19.7,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.4,3,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,59.6,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-SC,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,187.0,11,8,8,8
full,taobao,淘宝闪购,2026-06-09,XJ,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,33.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,82.5,5,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,126.0,7,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,19.7,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.7,3,3,3,3
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,33.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,YN,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,19.7,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,39.4,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,19.7,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,永辉,连锁超市,永辉超市,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,44.7,3,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,59.2,4,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,永辉,连锁超市,永辉超市,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,13.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,19.7,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,59.1,3,3,3,2
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,永辉,连锁超市,永辉超市,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,33.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.8,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,18.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CBC-CQ,永辉,连锁超市,永辉超市,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,435.2,34,16,16,13
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,16.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,29.6,2,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,15.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB华北,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,14.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-09,CIB东南,惠宜选,仓店,惠宜选,,乌苏,乌苏新疆酒花精酿啤酒1L*1罐,乌苏啤酒新疆酒花精酿1L罐装,39.4,2,2,2,2
full,taobao,淘宝闪购,2026-06-09,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,乌苏新疆酒花精酿啤酒1L*6罐,乌苏新疆酒花精酿啤酒1L*6罐,84.0,1,1,1,1
